ZIPCODE,CAPACITY,DATE
92883,6.172,4/30/2019
91709,6.382,4/30/2019
92584,3.614,4/30/2019
92557,2.71,4/30/2019
92407,6.42,4/30/2019
93003,3.761,4/30/2019
93291,10.667,4/30/2019
92557,10.111,4/30/2019
91001,7.691,4/30/2019
92392,5.786,4/30/2019
92592,7.497,4/30/2019
92591,9.725,4/30/2019
92234,4.628,4/30/2019
92503,3.852,4/30/2019
92270,11.252,4/30/2019
92804,8.468,4/30/2019
92648,7.586,4/30/2019
93510,5.121,4/30/2019
90504,4.532,4/30/2019
92336,6.811,4/30/2019
92404,5.207,4/30/2019
92585,7.085,4/30/2019
92886,5.358,4/30/2019
92617,3.039,4/30/2019
92335,6.653,4/30/2019
92583,5.601,4/30/2019
92617,2.431,4/30/2019
93291,9.439,4/30/2019
92647,6.337,4/30/2019
92571,6.075,4/30/2019
93550,2.604,4/30/2019
93291,3.444,4/30/2019
92260,10.993,4/30/2019
93010,3.182,4/30/2019
91724,12.199,4/30/2019
92683,3.635,4/30/2019
92260,6.075,4/30/2019
92618,3.444,4/30/2019
90402,8.842,4/30/2019
92886,5.482,4/30/2019
91710,4.05,4/30/2019
93257,8.937,4/30/2019
90746,3.467,4/30/2019
90043,5.207,4/30/2019
93550,3.761,4/30/2019
93560,2.287,5/1/2019
92336,2.937,5/1/2019
91752,3.43,5/1/2019
92223,2.403,5/1/2019
90755,5.473,5/1/2019
91752,2.287,5/1/2019
90660,7.063,5/1/2019
90275,6.925,5/1/2019
92602,4.036,5/1/2019
92883,2.287,5/1/2019
91752,2.287,5/1/2019
93250,2.727,5/1/2019
93230,2.999,5/1/2019
92882,8.658,5/1/2019
92557,3.614,5/1/2019
91761,2.727,5/1/2019
92646,8.48,5/1/2019
91780,7.593,5/1/2019
92264,8.023,5/1/2019
92336,2.181,5/1/2019
92336,2.181,5/1/2019
92336,2.181,5/1/2019
92585,3.614,5/1/2019
92883,2.71,5/1/2019
91001,3.376,5/1/2019
91387,2.71,5/1/2019
93063,5.744,5/1/2019
90601,4.305,5/1/2019
92584,2.001,5/1/2019
92688,3.275,5/1/2019
92602,5.166,5/1/2019
93065,2.287,5/1/2019
93065,2.001,5/1/2019
93065,2.287,5/1/2019
93065,2.001,5/1/2019
93065,2.287,5/1/2019
93065,2.287,5/1/2019
93536,3.157,5/1/2019
92507,3.614,5/1/2019
90255,3.459,5/1/2019
93065,2.001,5/1/2019
93065,2.001,5/1/2019
93065,2.001,5/1/2019
93065,2.001,5/1/2019
93065,2.001,5/1/2019
91761,2.71,5/1/2019
92234,4.658,5/1/2019
92252,6.42,5/1/2019
92270,18.619,5/1/2019
92223,5.306,5/1/2019
92407,2.181,5/1/2019
92407,1.909,5/1/2019
92210,13.483,5/1/2019
92582,2.71,5/1/2019
93291,2.454,5/1/2019
92590,16.273,5/1/2019
92262,6.789,5/1/2019
93004,4.32,5/1/2019
92563,9.674,5/1/2019
93534,8.522,5/1/2019
92260,17.335,5/1/2019
92620,9.024,5/1/2019
91390,6.252,5/1/2019
92270,11.408,5/1/2019
92562,2.71,5/1/2019
93724,2.727,5/1/2019
92544,8.756,5/1/2019
92592,3.95,5/1/2019
92591,2.573,5/1/2019
92591,2.001,5/1/2019
93551,12.963,5/1/2019
90501,4.318,5/1/2019
91761,3.614,5/1/2019
93274,4.863,5/1/2019
90620,7.344,5/1/2019
92530,3.614,5/1/2019
93291,3.817,5/1/2019
93291,2.727,5/1/2019
92618,2.001,5/1/2019
92618,2.001,5/1/2019
92595,5.693,5/1/2019
92596,2.009,5/1/2019
92374,3.144,5/1/2019
92374,3.144,5/1/2019
92373,12.277,5/1/2019
92284,6.172,5/1/2019
93283,4.399,5/1/2019
93274,4.658,5/1/2019
92555,6.965,5/1/2019
93215,3.723,5/1/2019
91750,8.64,5/1/2019
91764,6.423,5/1/2019
92394,1.962,5/1/2019
93551,6.702,5/1/2019
92342,7.261,5/1/2019
90402,10.333,5/1/2019
92845,4.629,5/1/2019
92234,7.261,5/1/2019
90274,6.525,5/1/2019
92405,6.075,5/1/2019
93117,3.666,5/1/2019
90504,5.567,5/1/2019
91789,3.751,5/1/2019
92311,5.742,5/1/2019
91744,7.019,5/1/2019
92308,6.187,5/1/2019
92618,2.296,5/1/2019
92563,6.679,5/1/2019
92509,2.728,5/1/2019
92509,4.481,5/1/2019
91722,7.715,5/1/2019
93257,7.485,5/1/2019
92264,11.347,5/1/2019
93550,8.305,5/1/2019
92270,7.565,5/1/2019
92392,2.429,5/1/2019
92677,7.947,5/1/2019
92392,2.859,5/1/2019
92706,9.135,5/1/2019
93551,6.7,5/1/2019
92586,2.793,5/1/2019
92234,11.171,5/1/2019
92563,6.789,5/1/2019
92865,10.183,5/1/2019
92880,4.112,5/1/2019
92617,5.47,5/1/2019
92870,4.339,5/1/2019
92883,8.349,5/1/2019
90022,4.657,5/1/2019
90740,6.668,5/1/2019
90002,8.411,5/1/2019
92234,13.573,5/1/2019
92342,6.005,5/1/2019
92883,6.208,5/1/2019
93274,6.982,5/1/2019
90504,5.554,5/1/2019
92586,6.653,5/1/2019
91710,3.761,5/1/2019
93535,6.075,5/1/2019
92508,4.05,5/1/2019
91708,2.71,5/1/2019
92530,3.614,5/1/2019
91708,2.71,5/1/2019
93063,5.215,5/1/2019
91745,4.189,5/1/2019
92592,8.206,5/1/2019
92880,6.361,5/1/2019
92886,8.378,5/1/2019
90245,6.519,5/1/2019
91723,8.498,5/1/2019
93291,8.269,5/1/2019
92596,5.742,5/1/2019
92880,4.674,5/1/2019
92649,11.758,5/1/2019
92618,4.517,5/1/2019
91709,3.895,5/1/2019
92508,4.339,5/1/2019
92404,3.445,5/1/2019
91750,4.674,5/1/2019
92555,10.703,5/1/2019
92308,4.414,5/1/2019
92586,3.761,5/1/2019
92336,5.739,5/1/2019
93274,4.593,5/1/2019
92880,3.895,5/1/2019
90746,3.471,5/1/2019
91730,4.465,5/1/2019
91767,3.989,5/1/2019
92584,4.05,5/1/2019
92509,3.895,5/1/2019
93274,5.189,5/1/2019
92586,4.189,5/1/2019
92886,12.035,5/1/2019
93247,8.475,5/1/2019
93230,9.276,5/1/2019
92883,2.71,5/1/2019
93551,6.57,5/1/2019
93551,4.918,5/1/2019
93010,3.895,5/1/2019
93004,3.034,5/1/2019
92555,8.432,5/1/2019
92335,6.334,5/1/2019
92660,3.71,5/1/2019
92618,3.394,5/1/2019
92395,4.819,5/1/2019
92336,8.968,5/1/2019
91710,7.811,5/1/2019
92563,9.334,5/1/2019
91761,2.71,5/1/2019
92240,5.207,5/1/2019
92582,2.71,5/1/2019
92336,3.471,5/1/2019
92234,7.569,5/1/2019
92596,4.019,5/1/2019
92691,5.458,5/1/2019
90044,3.471,5/1/2019
93291,9.225,5/1/2019
93021,4.05,5/1/2019
92596,3.471,5/1/2019
92562,10.414,5/1/2019
92602,5.421,5/1/2019
92886,8.678,5/1/2019
92545,8.678,5/1/2019
92649,10.479,5/1/2019
90242,5.207,5/1/2019
92585,3.614,5/1/2019
92585,6.07,5/1/2019
92509,5.867,5/1/2019
93291,2.87,5/1/2019
92411,4.189,5/1/2019
92782,3.217,5/1/2019
90501,2.314,5/1/2019
92584,4.019,5/1/2019
92553,6.653,5/1/2019
91724,5.207,5/1/2019
92835,4.565,5/1/2019
90503,5.786,5/1/2019
93274,7.084,5/1/2019
90745,4.05,5/1/2019
93536,5.358,5/1/2019
92260,8.389,5/1/2019
92880,8.915,5/1/2019
92543,6.653,5/1/2019
90807,8.389,5/1/2019
92845,7.521,5/1/2019
92586,6.423,5/1/2019
91030,6.029,5/2/2019
92543,37.133,5/2/2019
92376,4.505,5/2/2019
93550,6.423,5/2/2019
92562,10.78,5/2/2019
92563,2.287,5/2/2019
92374,2.859,5/2/2019
93291,25.518,5/2/2019
92543,2.67,5/2/2019
92543,2.136,5/2/2019
92543,2.67,5/2/2019
92543,2.136,5/2/2019
92543,2.67,5/2/2019
92543,2.403,5/2/2019
92374,2.573,5/2/2019
92584,2.573,5/2/2019
92301,3.072,5/2/2019
93230,2.999,5/2/2019
92583,2.403,5/2/2019
92582,2.67,5/2/2019
92583,2.67,5/2/2019
93230,2.727,5/2/2019
92374,3.144,5/2/2019
92544,7.376,5/2/2019
93291,25.518,5/2/2019
93291,25.518,5/2/2019
91762,2.71,5/2/2019
92336,4.09,5/2/2019
92336,2.727,5/2/2019
92336,2.454,5/2/2019
92284,4.423,5/2/2019
91789,2.859,5/2/2019
92570,4.768,5/2/2019
91789,2.859,5/2/2019
91789,2.859,5/2/2019
91789,2.859,5/2/2019
91789,3.144,5/2/2019
91789,3.144,5/2/2019
91789,3.144,5/2/2019
91789,3.144,5/2/2019
92618,2.287,5/2/2019
91355,7.099,5/2/2019
93552,8.352,5/2/2019
92630,8.958,5/2/2019
91754,4.934,5/2/2019
92606,8.148,5/2/2019
93065,2.001,5/2/2019
91384,9.631,5/2/2019
93277,8.093,5/2/2019
92543,4.94,5/2/2019
93555,4.155,5/2/2019
91320,3.448,5/2/2019
92844,8.149,5/2/2019
93230,2.999,5/2/2019
93291,2.454,5/2/2019
91791,7.197,5/2/2019
92234,13.251,5/2/2019
92260,6.944,5/2/2019
92584,2.136,5/2/2019
92584,2.403,5/2/2019
92584,2.136,5/2/2019
92270,8.475,5/2/2019
92270,4.889,5/2/2019
92211,16.297,5/2/2019
92530,5.586,5/2/2019
91001,4.367,5/2/2019
92553,5.435,5/2/2019
92260,6.987,5/2/2019
93274,6.47,5/2/2019
90803,5.102,5/2/2019
92543,5.435,5/2/2019
92683,4.622,5/2/2019
93257,5.905,5/2/2019
92618,2.001,5/2/2019
92407,1.909,5/2/2019
92407,1.909,5/2/2019
92346,7.8,5/2/2019
92544,3.631,5/2/2019
93063,6.703,5/2/2019
92562,5.8,5/2/2019
92660,4.053,5/2/2019
92532,7.442,5/2/2019
93065,4.148,5/2/2019
92584,5.343,5/2/2019
90650,2.705,5/2/2019
92592,3.275,5/2/2019
93291,13.202,5/2/2019
91775,8.931,5/2/2019
92395,4.599,5/2/2019
90746,6.544,5/2/2019
92503,5.421,5/2/2019
93286,2.672,5/2/2019
93292,3.206,5/2/2019
92407,5.746,5/2/2019
92886,8.496,5/2/2019
92591,7.875,5/2/2019
92880,8.949,5/2/2019
90630,12.649,5/2/2019
92595,10.88,5/2/2019
91790,5.188,5/2/2019
92584,8.348,5/2/2019
91750,7.156,5/2/2019
93257,10.862,5/2/2019
93111,4.34,5/2/2019
92867,3.951,5/2/2019
92223,3.764,5/2/2019
91745,4.838,5/2/2019
92881,7.787,5/2/2019
93552,10.122,5/2/2019
93291,4.35,5/2/2019
92376,4.468,5/2/2019
92571,3.91,5/2/2019
90706,5.207,5/2/2019
91790,4.637,5/2/2019
92301,8.678,5/2/2019
92881,9.835,5/2/2019
92870,4.79,5/2/2019
90230,4.05,5/2/2019
92553,5.207,5/2/2019
91706,2.108,5/2/2019
92553,6.075,5/2/2019
93292,5.758,5/2/2019
93033,6.364,5/2/2019
92240,9.546,5/2/2019
92307,5.541,5/2/2019
92660,8.949,5/2/2019
93230,4.674,5/2/2019
92865,2.971,5/2/2019
92553,6.429,5/2/2019
92880,9.835,5/2/2019
92555,7.233,5/2/2019
90222,6.075,5/2/2019
93536,5.027,5/2/2019
91016,6.519,5/2/2019
92555,6.003,5/2/2019
91354,7.308,5/2/2019
92336,3.817,5/2/2019
90232,5.193,5/2/2019
92563,3.376,5/2/2019
90631,4.468,5/2/2019
91745,6.742,5/2/2019
92602,2.71,5/2/2019
92647,6.789,5/2/2019
92553,9.117,5/2/2019
92509,7.811,5/2/2019
90746,7.232,5/2/2019
92651,5.306,5/2/2019
92320,7.811,5/2/2019
92705,5.496,5/2/2019
91311,10.811,5/2/2019
93257,5.477,5/2/2019
92563,7.412,5/2/2019
93552,2.893,5/2/2019
91387,3.614,5/2/2019
90630,6.206,5/2/2019
92707,5.496,5/2/2019
92596,4.019,5/2/2019
92861,6.031,5/2/2019
90803,3.989,5/2/2019
92584,5.952,5/2/2019
92595,7.859,5/2/2019
93291,2.87,5/2/2019
92595,5.252,5/2/2019
92679,3.471,5/2/2019
90808,3.2,5/2/2019
92313,3.761,5/2/2019
93291,2.87,5/2/2019
91016,5.892,5/2/2019
92886,8.1,5/2/2019
92264,13.51,5/2/2019
92557,4.787,5/2/2019
92284,5.496,5/2/2019
92376,4.982,5/3/2019
91710,5.529,5/3/2019
93286,7.228,5/3/2019
93215,15.379,5/3/2019
92844,6.031,5/3/2019
92587,19.348,5/3/2019
92870,9.775,5/3/2019
92252,4.468,5/3/2019
92620,6.227,5/3/2019
92571,2.539,5/3/2019
92618,4.517,5/3/2019
92591,4.778,5/3/2019
92270,13.483,5/3/2019
92260,11.734,5/3/2019
90266,12.102,5/3/2019
92630,4.966,5/3/2019
92346,6.423,5/3/2019
92277,4.141,5/3/2019
91701,6.621,5/3/2019
91739,7.1,5/3/2019
92377,3.631,5/3/2019
92260,7.497,5/3/2019
90265,3.351,5/3/2019
92270,13.804,5/3/2019
92392,3.631,5/3/2019
92264,9.257,5/3/2019
91701,7.82,5/3/2019
91701,14.471,5/3/2019
92571,7.869,5/3/2019
90670,192.961,5/3/2019
91740,8.839,5/3/2019
92571,4.514,5/3/2019
92301,4.399,5/3/2019
92596,9.24,5/3/2019
93534,3.394,5/3/2019
92277,4.658,5/3/2019
92407,1.909,5/3/2019
92234,7.575,5/3/2019
92260,2.893,5/3/2019
92571,4.694,5/3/2019
92860,3.668,5/3/2019
92563,8.182,5/3/2019
92373,15.872,5/3/2019
90275,3.951,5/3/2019
92223,4.084,5/3/2019
91360,4.667,5/3/2019
90620,5.708,5/3/2019
90806,3.081,5/3/2019
92234,10.364,5/3/2019
92234,10.362,5/3/2019
93277,4.008,5/3/2019
93247,4.426,5/3/2019
92223,4.88,5/3/2019
90230,6.841,5/3/2019
92571,2.527,5/3/2019
92571,4.622,5/3/2019
91762,2.108,5/3/2019
92585,3.614,5/3/2019
92307,8.02,5/3/2019
93291,4.613,5/3/2019
91001,8.023,5/3/2019
91784,6.99,5/3/2019
92653,4.283,5/3/2019
92586,5.794,5/3/2019
91792,4.763,5/3/2019
93552,3.923,5/3/2019
92865,8.36,5/3/2019
92374,4.479,5/3/2019
91711,5.365,5/3/2019
92708,4.225,5/3/2019
93003,3.703,5/3/2019
92882,2.793,5/3/2019
91711,4.519,5/3/2019
92602,12.466,5/3/2019
90660,6.566,5/3/2019
92342,12.436,5/3/2019
90620,7.091,5/3/2019
92509,7.755,5/3/2019
92557,5.674,5/3/2019
91764,2.71,5/3/2019
92584,4.339,5/3/2019
92234,7.811,5/3/2019
90605,6.075,5/3/2019
92240,7.197,5/3/2019
91750,7.811,5/3/2019
93023,6.364,5/3/2019
93060,5.207,5/3/2019
92627,5.977,5/3/2019
92394,4.158,5/3/2019
92584,8.8,5/3/2019
92399,10.078,5/3/2019
91752,5.746,5/3/2019
93110,4.05,5/3/2019
92879,3.378,5/3/2019
92284,5.867,5/3/2019
92223,4.774,5/3/2019
92407,8.1,5/3/2019
92630,5.304,5/3/2019
93003,2.339,5/3/2019
92882,4.918,5/3/2019
92867,5.463,5/3/2019
92591,3.171,5/3/2019
93536,4.628,5/3/2019
93291,9.225,5/3/2019
92392,10.125,5/3/2019
92591,9.257,5/3/2019
92509,4.937,5/3/2019
92307,6.96,5/3/2019
92835,3.378,5/3/2019
92503,10.26,5/3/2019
92691,11.418,5/3/2019
93550,6.035,5/3/2019
92223,3.475,5/3/2019
93505,6.622,5/3/2019
92373,2.098,5/3/2019
93551,7.811,5/3/2019
93536,7.507,5/3/2019
92307,7.82,5/3/2019
92630,6.811,5/3/2019
91723,3.903,5/3/2019
92211,12.728,5/3/2019
91761,2.71,5/3/2019
93108,16.016,5/3/2019
91791,11.252,5/3/2019
92883,2.009,5/3/2019
92584,2.71,5/3/2019
92270,9.187,5/3/2019
92831,3.631,5/3/2019
92833,4.468,5/3/2019
93552,6.275,5/3/2019
93013,9.631,5/3/2019
90638,7.541,5/3/2019
93291,4.593,5/3/2019
92307,5.027,5/3/2019
93003,4.928,5/3/2019
92301,5.397,5/3/2019
92780,5.586,5/4/2019
93063,12.473,5/4/2019
92377,5.975,5/4/2019
92530,2.136,5/4/2019
92691,6.584,5/4/2019
90604,8.708,5/4/2019
93291,13.777,5/4/2019
92544,5.772,5/4/2019
91711,4.343,5/4/2019
92870,6.944,5/4/2019
93291,7.784,5/4/2019
90255,2.269,5/4/2019
92571,5.306,5/4/2019
92553,5.586,5/4/2019
92223,6.863,5/4/2019
93514,4.173,5/4/2019
93277,7.823,5/4/2019
92311,17.171,5/4/2019
90631,4.937,5/4/2019
90620,7.764,5/4/2019
92880,7.248,5/4/2019
93292,3.444,5/4/2019
91709,2.702,5/4/2019
92563,5.251,5/4/2019
92270,4.019,5/4/2019
92307,8.099,5/4/2019
92374,4.378,5/4/2019
92618,2.001,5/4/2019
92882,10.076,5/4/2019
92880,1.909,5/4/2019
92392,4.87,5/4/2019
90604,3.93,5/4/2019
92691,3.5,5/4/2019
91741,5.064,5/4/2019
92392,7.197,5/4/2019
92345,5.931,5/4/2019
92392,3.614,5/4/2019
92587,7.353,5/4/2019
92679,4.894,5/4/2019
92845,6.082,5/4/2019
93551,9.775,5/6/2019
90247,2.71,5/6/2019
92210,14.667,5/6/2019
92270,7.823,5/6/2019
92596,6.144,5/6/2019
93267,7.308,5/6/2019
93536,5.894,5/6/2019
92595,4.482,5/6/2019
92211,6.035,5/6/2019
91702,10.594,5/6/2019
92833,4.935,5/6/2019
92399,6.065,5/6/2019
92880,1.909,5/6/2019
92880,1.909,5/6/2019
92880,1.909,5/6/2019
92345,8.332,5/6/2019
92563,6.987,5/6/2019
92544,11.347,5/6/2019
92392,2.287,5/6/2019
92392,2.573,5/6/2019
93555,7.367,5/6/2019
92592,6.749,5/6/2019
91764,3.803,5/6/2019
92345,5.018,5/6/2019
92584,4.019,5/6/2019
92840,6.085,5/6/2019
91709,5.841,5/6/2019
92365,6.584,5/6/2019
91754,3.828,5/6/2019
92392,3.512,5/6/2019
91362,15.64,5/6/2019
92563,4.084,5/6/2019
92701,8.356,5/6/2019
91350,8.349,5/6/2019
92345,2.234,5/6/2019
92563,5.154,5/6/2019
93535,7.61,5/6/2019
93536,10.703,5/6/2019
93010,4.339,5/6/2019
90807,8.925,5/6/2019
92223,4.05,5/6/2019
93023,5.786,5/6/2019
92592,3.614,5/6/2019
93117,2.71,5/6/2019
92585,3.614,5/6/2019
90621,0.899,5/6/2019
93550,6.364,5/6/2019
92833,5.027,5/6/2019
92545,5.47,5/6/2019
92704,4.339,5/6/2019
92392,9.775,5/6/2019
91786,7.521,5/6/2019
92530,3.614,5/6/2019
92392,4.286,5/6/2019
90631,8.741,5/6/2019
91709,8.937,5/6/2019
92570,4.652,5/6/2019
92551,8.678,5/6/2019
93536,6.429,5/6/2019
93065,4.748,5/6/2019
92345,4.748,5/6/2019
93560,6.075,5/6/2019
91710,4.725,5/6/2019
92562,7.115,5/6/2019
90660,4.018,5/6/2019
91745,4.628,5/6/2019
92606,5.389,5/6/2019
92354,6.944,5/6/2019
92867,6.364,5/6/2019
92543,4.37,5/6/2019
92530,9.981,5/6/2019
93535,5.786,5/6/2019
92545,4.457,5/6/2019
91387,7.495,5/6/2019
93560,6.943,5/6/2019
92586,5.626,5/6/2019
92618,3.614,5/6/2019
90604,3.761,5/6/2019
93536,9.257,5/6/2019
93534,4.339,5/6/2019
92320,2.71,5/6/2019
93257,5.766,5/6/2019
92345,6.72,5/6/2019
92264,3.782,5/6/2019
92585,3.614,5/6/2019
91024,7.544,5/6/2019
91762,3.614,5/6/2019
92882,4.477,5/6/2019
92260,5.554,5/6/2019
93292,3.614,5/6/2019
93536,6.423,5/6/2019
93003,5.246,5/6/2019
92508,4.339,5/6/2019
92881,3.177,5/6/2019
91354,5.267,5/6/2019
91789,5.988,5/6/2019
92881,8.105,5/6/2019
93292,6.618,5/6/2019
93292,5.03,5/6/2019
92307,3.761,5/6/2019
93536,8.678,5/6/2019
92407,6.653,5/6/2019
92376,47.774,5/7/2019
92509,8.658,5/7/2019
92618,2.287,5/7/2019
92376,213.817,5/7/2019
92883,2.573,5/7/2019
92307,10.054,5/7/2019
92503,3.144,5/7/2019
92618,2.287,5/7/2019
91791,7.82,5/7/2019
93230,5.571,5/7/2019
91761,2.727,5/7/2019
91761,2.727,5/7/2019
92223,2.67,5/7/2019
92618,2.573,5/7/2019
92584,4.019,5/7/2019
92683,5.136,5/7/2019
93219,2.939,5/7/2019
91752,7.495,5/7/2019
92595,11.73,5/7/2019
91361,4.734,5/7/2019
93291,2.454,5/7/2019
92584,3.95,5/7/2019
92563,3.614,5/7/2019
90731,3.975,5/7/2019
92270,8.916,5/7/2019
92544,3.351,5/7/2019
92336,8.573,5/7/2019
92886,4.694,5/7/2019
93551,7.173,5/7/2019
91765,6.691,5/7/2019
92407,5.176,5/7/2019
92508,12.123,5/7/2019
92407,4.468,5/7/2019
93292,2.862,5/7/2019
92405,8.378,5/7/2019
92886,6.016,5/7/2019
93257,2.761,5/7/2019
90740,7.257,5/7/2019
91724,6.586,5/7/2019
92562,2.71,5/7/2019
92404,8.153,5/7/2019
93291,3.545,5/7/2019
93063,8.26,5/7/2019
92509,7.74,5/7/2019
93225,5.554,5/7/2019
92832,4.189,5/7/2019
92374,8.888,5/7/2019
92602,5.755,5/7/2019
92701,4.628,5/7/2019
92585,8.678,5/7/2019
92211,14.175,5/7/2019
93117,2.71,5/7/2019
92585,3.614,5/7/2019
91763,5.207,5/7/2019
92691,8.839,5/7/2019
93277,11.804,5/7/2019
92886,4.628,5/7/2019
92596,5.977,5/7/2019
92345,13.942,5/7/2019
90807,5.358,5/7/2019
91390,8.989,5/7/2019
93063,3.249,5/7/2019
92880,6.655,5/7/2019
92325,4.918,5/7/2019
92880,10.414,5/7/2019
92270,4.593,5/7/2019
91001,5.207,5/7/2019
92407,6.075,5/7/2019
92399,3.839,5/7/2019
93110,3.471,5/7/2019
91377,7.353,5/7/2019
92571,5.496,5/7/2019
90631,6.368,5/7/2019
90713,6.653,5/7/2019
92841,6.334,5/7/2019
90713,9.557,5/7/2019
92308,6.703,5/7/2019
92509,7.314,5/7/2019
92508,4.189,5/7/2019
92344,4.678,5/7/2019
92557,5.746,5/7/2019
92557,5.786,5/7/2019
92392,2.512,5/7/2019
93561,4.599,5/7/2019
90720,13.059,5/7/2019
92683,7.505,5/7/2019
92284,6.982,5/7/2019
91722,4.628,5/7/2019
90638,4.286,5/7/2019
92544,5.053,5/7/2019
92223,3.732,5/7/2019
93516,4.05,5/7/2019
92320,2.71,5/7/2019
93291,5.133,5/7/2019
92843,5.166,5/7/2019
90290,6.088,5/7/2019
92345,7.659,5/7/2019
92377,5.53,5/7/2019
92584,4.019,5/7/2019
92584,5.559,5/7/2019
92602,7.041,5/7/2019
92223,2.917,5/7/2019
92647,6.706,5/7/2019
92553,6.144,5/7/2019
91024,10.594,5/7/2019
90638,3.471,5/7/2019
92620,7.294,5/7/2019
92563,8.514,5/7/2019
93551,5.009,5/7/2019
92630,4.378,5/7/2019
93063,6.016,5/7/2019
92833,3.89,5/7/2019
90703,4.32,5/7/2019
92620,4.62,5/7/2019
91301,9.997,5/8/2019
91752,173.996,5/8/2019
92545,5.027,5/8/2019
92883,3.43,5/8/2019
92880,2.719,5/8/2019
92596,2.001,5/8/2019
91741,21.171,5/8/2019
92882,10.333,5/8/2019
92336,1.909,5/8/2019
92223,3.204,5/8/2019
92679,37.316,5/8/2019
92234,10.054,5/8/2019
93065,2.001,5/8/2019
93065,2.001,5/8/2019
93065,2.001,5/8/2019
93065,2.001,5/8/2019
93065,2.001,5/8/2019
93065,2.001,5/8/2019
92705,3.249,5/8/2019
92373,4.797,5/8/2019
92509,6.096,5/8/2019
92307,5.246,5/8/2019
92553,8.533,5/8/2019
92881,10.093,5/8/2019
92405,6.965,5/8/2019
91320,6.745,5/8/2019
92584,2.181,5/8/2019
92584,1.909,5/8/2019
92584,1.909,5/8/2019
92584,1.909,5/8/2019
92584,1.909,5/8/2019
92584,2.181,5/8/2019
90247,74.143,5/8/2019
92583,81.528,5/8/2019
91766,2.287,5/8/2019
91766,2.001,5/8/2019
92591,2.287,5/8/2019
92336,5.176,5/8/2019
92336,1.909,5/8/2019
92336,2.181,5/8/2019
92335,1.909,5/8/2019
92336,1.909,5/8/2019
92583,3.351,5/8/2019
90640,8.776,5/8/2019
93003,4.774,5/8/2019
92346,6.02,5/8/2019
92595,2.822,5/8/2019
92602,5.421,5/8/2019
92883,10.054,5/8/2019
92301,4.917,5/8/2019
91724,6.425,5/8/2019
93292,5.09,5/8/2019
92557,2.181,5/8/2019
92557,2.181,5/8/2019
92557,1.909,5/8/2019
92557,2.181,5/8/2019
92557,2.454,5/8/2019
92557,2.181,5/8/2019
92557,2.454,5/8/2019
92563,4.514,5/8/2019
92555,2.822,5/8/2019
90815,8.072,5/8/2019
93274,4.168,5/8/2019
92582,7.246,5/8/2019
92831,6.236,5/8/2019
92870,5.145,5/8/2019
92883,2.71,5/8/2019
92223,4.141,5/8/2019
91765,4.731,5/8/2019
93292,4.81,5/8/2019
92586,3.896,5/8/2019
90805,6.909,5/8/2019
92660,20.523,5/8/2019
92553,5.559,5/8/2019
91390,6.211,5/8/2019
91764,2.71,5/8/2019
93535,4.05,5/8/2019
93117,2.71,5/8/2019
93066,15.512,5/8/2019
91730,3.631,5/8/2019
92596,7.349,5/8/2019
91001,9.126,5/8/2019
92833,4.465,5/8/2019
92585,4.03,5/8/2019
92342,8.514,5/8/2019
90249,6.364,5/8/2019
92262,5.496,5/8/2019
92262,7.295,5/8/2019
92562,2.71,5/8/2019
92405,5.061,5/8/2019
92592,4.937,5/8/2019
92392,5.786,5/8/2019
91016,2.946,5/8/2019
92618,14.88,5/8/2019
93015,4.084,5/8/2019
92708,3.761,5/8/2019
90275,2.994,5/8/2019
93555,5.586,5/8/2019
92307,3.512,5/8/2019
93292,5.867,5/8/2019
92345,7.442,5/8/2019
92882,5.133,5/8/2019
92557,7.246,5/8/2019
93023,7.766,5/8/2019
92532,6.427,5/8/2019
91006,11.375,5/8/2019
92344,5.027,5/8/2019
92867,11.511,5/8/2019
91790,6.982,5/8/2019
92562,2.71,5/8/2019
92336,5.828,5/8/2019
92342,5.639,5/8/2019
90631,4.053,5/8/2019
91710,5.457,5/8/2019
90706,4.739,5/8/2019
92373,5.599,5/8/2019
93535,6.075,5/8/2019
92240,9.257,5/8/2019
90706,5.786,5/8/2019
93536,4.05,5/8/2019
90601,2.467,5/8/2019
93015,4.054,5/8/2019
92562,2.71,5/8/2019
91387,13.018,5/8/2019
93555,2.314,5/8/2019
90623,6.131,5/8/2019
93536,7.248,5/8/2019
93257,3.378,5/8/2019
92691,7.501,5/8/2019
91786,5.358,5/8/2019
92563,3.978,5/8/2019
91001,5.554,5/8/2019
91350,4.517,5/8/2019
90638,5.197,5/8/2019
92707,6.035,5/8/2019
92543,6.423,5/8/2019
93292,7.161,5/8/2019
90620,4.189,5/8/2019
92509,6.365,5/8/2019
92831,6.672,5/8/2019
92841,3.903,5/8/2019
91745,10.242,5/8/2019
92376,6.791,5/8/2019
92316,5.746,5/8/2019
92585,3.638,5/8/2019
93274,9.184,5/8/2019
92571,5.47,5/8/2019
92346,5.57,5/8/2019
92840,7.063,5/8/2019
92557,6.007,5/8/2019
93065,9.951,5/8/2019
90605,2.893,5/8/2019
93230,4.189,5/8/2019
93552,4.05,5/8/2019
92344,13.945,5/8/2019
92563,5.212,5/8/2019
92586,3.072,5/8/2019
91006,4.468,5/8/2019
92585,2.793,5/8/2019
91351,7.415,5/8/2019
92804,7.532,5/8/2019
92679,5.786,5/8/2019
91786,10.864,5/8/2019
