ZIPCODE,CAPACITY,DATE
92870,4.918,2/11/2020
92336,2.281,2/11/2020
92373,3.836,2/11/2020
92543,2.546,2/11/2020
91762,3.836,2/11/2020
92592,4.139,2/11/2020
92336,3.961,2/11/2020
92584,3.836,2/11/2020
91350,10.529,2/11/2020
92821,6.529,2/11/2020
92880,2.334,2/11/2020
92840,8.132,2/11/2020
91763,6.196,2/11/2020
91350,1.996,2/11/2020
92336,6.875,2/11/2020
91709,5.47,2/11/2020
90807,11.628,2/11/2020
93003,7.354,2/11/2020
92563,4.366,2/11/2020
93561,4.557,2/11/2020
92882,7.82,2/11/2020
92701,5.435,2/11/2020
91020,7.639,2/11/2020
92585,4.05,2/11/2020
92860,6.998,2/11/2020
90505,12.511,2/11/2020
92336,2.877,2/11/2020
93274,7.161,2/11/2020
92692,10.486,2/11/2020
92886,11.31,2/11/2020
90620,5.916,2/11/2020
93021,10.778,2/11/2020
90806,5.554,2/11/2020
92844,5.882,2/11/2020
92626,7.823,2/11/2020
91710,5.669,2/11/2020
91108,6.546,2/11/2020
92392,5.544,2/11/2020
92883,7.607,2/11/2020
92595,10.342,2/11/2020
91745,6.337,2/11/2020
92532,6.043,2/11/2020
93535,6.754,2/11/2020
92879,7.351,2/11/2020
92394,4.117,2/11/2020
92782,9.165,2/11/2020
90249,5.786,2/11/2020
90503,3.647,2/11/2020
91320,7.459,2/11/2020
93555,8.664,2/11/2020
91301,6.943,2/11/2020
91773,3.419,2/11/2020
92625,7.928,2/11/2020
92399,8.125,2/11/2020
92551,5.414,2/11/2020
92692,7.715,2/11/2020
92284,4.658,2/11/2020
92563,5.554,2/11/2020
92371,3.343,2/11/2020
92223,4.274,2/11/2020
91006,5.761,2/11/2020
92555,5.633,2/11/2020
92399,3.425,2/11/2020
92840,2.829,2/11/2020
91351,4.706,2/11/2020
92679,15.942,2/11/2020
92831,17.281,2/11/2020
91762,5.351,2/11/2020
93221,18.234,2/11/2020
93536,2.018,2/11/2020
92262,11.116,2/11/2020
92649,1.841,2/11/2020
92782,6.78,2/11/2020
92346,5.669,2/11/2020
91761,6.947,2/11/2020
90740,6.225,2/11/2020
92585,9.201,2/11/2020
92880,6.519,2/11/2020
92867,1.911,2/11/2020
91732,5.588,2/11/2020
93230,4.392,2/11/2020
92373,9.908,2/11/2020
91354,8.168,2/11/2020
90803,6.953,2/11/2020
92270,3.501,2/11/2020
92620,4.772,2/11/2020
92860,19.066,2/11/2020
92584,4.084,2/11/2020
92553,3.748,2/11/2020
92223,4.376,2/11/2020
91780,3.471,2/11/2020
92562,6.647,2/11/2020
92883,3.444,2/11/2020
92591,8.358,2/11/2020
92344,3.459,2/11/2020
92374,8.738,2/11/2020
92883,4.084,2/11/2020
93560,4.887,2/11/2020
92264,9.252,2/11/2020
92395,10.417,2/11/2020
92407,3.475,2/11/2020
92223,4.344,2/11/2020
90621,0.899,2/11/2020
92584,4.084,2/11/2020
92782,2.328,2/11/2020
92660,5.903,2/11/2020
93536,4.628,2/11/2020
91710,10.206,2/11/2020
92316,4.202,2/11/2020
92626,19.811,2/11/2020
93105,4.916,2/11/2020
90505,7.659,2/11/2020
92307,5.924,2/11/2020
92562,6.713,2/11/2020
90746,6.837,2/11/2020
92860,6.092,2/11/2020
91709,4.678,2/11/2020
93117,10.414,2/11/2020
92399,5.924,2/11/2020
92649,5.183,2/11/2020
93010,4.887,2/11/2020
91016,6.182,2/11/2020
90043,4,2/11/2020
91776,6.497,2/11/2020
92832,6.889,2/11/2020
91030,8.728,2/11/2020
93561,3.55,2/11/2020
91030,4,2/11/2020
92705,7.902,2/11/2020
90043,2.909,2/11/2020
92646,6.837,2/11/2020
92618,4.533,2/11/2020
92620,5.021,2/11/2020
90807,6.339,2/11/2020
92551,3.323,2/11/2020
92661,4.015,2/11/2020
92596,3.676,2/11/2020
91765,7.276,2/11/2020
91030,4.481,2/11/2020
90745,3.419,2/11/2020
92392,5.457,2/11/2020
92618,8.678,2/11/2020
90815,6.969,2/11/2020
90755,11.418,2/11/2020
93550,4.78,2/11/2020
91350,7.318,2/11/2020
93230,9.03,2/11/2020
93111,3.394,2/11/2020
92657,7.459,2/11/2020
92656,3.471,2/11/2020
92373,8.849,2/11/2020
92587,18.33,2/11/2020
92691,5.594,2/11/2020
92234,6.943,2/11/2020
92870,6.364,2/11/2020
91750,5.197,2/11/2020
92880,12.027,2/11/2020
91764,27.736,2/11/2020
93534,2.847,2/12/2020
92618,48.921,2/12/2020
92543,3.38,2/12/2020
92602,3.614,2/12/2020
93010,6.003,2/12/2020
93277,5.522,2/12/2020
93274,12.628,2/12/2020
92618,3.614,2/12/2020
92373,2.877,2/12/2020
92373,3.836,2/12/2020
92336,2.863,2/12/2020
93257,8.928,2/12/2020
92373,3.836,2/12/2020
92373,3.836,2/12/2020
92324,3.209,2/12/2020
92617,4.32,2/12/2020
92240,2.652,2/12/2020
92345,4.552,2/12/2020
92392,2.71,2/12/2020
92596,3.836,2/12/2020
92617,2.903,2/12/2020
92223,4.796,2/12/2020
92211,8.099,2/12/2020
92570,2.877,2/12/2020
93291,5.755,2/12/2020
92374,2.877,2/12/2020
91762,2.877,2/12/2020
91762,2.877,2/12/2020
92679,4.423,2/12/2020
91710,4.774,2/12/2020
92307,9.712,2/12/2020
92530,5.376,2/12/2020
92596,4.796,2/12/2020
90275,7.796,2/12/2020
92223,9.179,2/12/2020
92374,2.877,2/12/2020
91708,6.382,2/12/2020
92617,3.548,2/12/2020
91711,11.547,2/12/2020
93274,8.209,2/12/2020
91762,3.836,2/12/2020
92887,9.566,2/12/2020
90043,3.585,2/12/2020
90604,4.646,2/12/2020
92270,40.947,2/12/2020
92648,8.813,2/12/2020
90274,6.094,2/12/2020
92277,27.676,2/12/2020
92647,3.983,2/12/2020
92395,4.465,2/12/2020
92563,7.915,2/12/2020
91803,4.559,2/12/2020
91108,11.292,2/12/2020
92371,5.56,2/12/2020
93534,6.323,2/12/2020
92234,4.564,2/12/2020
93003,5.787,2/12/2020
92346,6.088,2/12/2020
91016,9.063,2/12/2020
91741,8.965,2/12/2020
91739,7.204,2/12/2020
91762,2.108,2/12/2020
92880,6.3,2/12/2020
92679,10,2/12/2020
92530,7.412,2/12/2020
92570,4.796,2/12/2020
93291,6.373,2/12/2020
92544,8.114,2/12/2020
92603,8.1,2/12/2020
92880,6.943,2/12/2020
93552,5.071,2/12/2020
93257,7.161,2/12/2020
91724,7.607,2/12/2020
92545,9.165,2/12/2020
90247,5.207,2/12/2020
91387,6.837,2/12/2020
93292,8.381,2/12/2020
92563,3.557,2/12/2020
91321,6.667,2/12/2020
92595,2.941,2/12/2020
90305,4.107,2/12/2020
92883,3.701,2/12/2020
93292,3.836,2/12/2020
92345,5.015,2/12/2020
91741,6.747,2/12/2020
90265,13.95,2/12/2020
92551,4.329,2/12/2020
92646,6.48,2/12/2020
91387,6.196,2/12/2020
92630,4.424,2/12/2020
92392,5.982,2/12/2020
90249,1.88,2/12/2020
92835,7.943,2/12/2020
92374,6.926,2/12/2020
91710,5.924,2/12/2020
92345,6.038,2/12/2020
91762,3.836,2/12/2020
92307,3.515,2/12/2020
92544,7.857,2/12/2020
92346,2.647,2/12/2020
92679,10.571,2/12/2020
91780,6.238,2/12/2020
92320,3.836,2/12/2020
92345,7.324,2/12/2020
92311,4.101,2/12/2020
92211,4.135,2/12/2020
90405,5.035,2/12/2020
92865,5.528,2/12/2020
92260,12.994,2/12/2020
92270,8.86,2/12/2020
93063,7.001,2/12/2020
92240,5.103,2/12/2020
93536,5.538,2/12/2020
92264,13.436,2/12/2020
91773,5.786,2/12/2020
91351,6.756,2/12/2020
92553,5.129,2/12/2020
92307,4.265,2/12/2020
91784,5.765,2/12/2020
92614,6.784,2/12/2020
92223,5.293,2/12/2020
92308,7.134,2/12/2020
92880,6.889,2/12/2020
90650,6.814,2/12/2020
91722,5.726,2/12/2020
91755,4.887,2/12/2020
92610,9.676,2/12/2020
91006,6.48,2/12/2020
91708,5.073,2/12/2020
92604,5.973,2/12/2020
91786,6.802,2/12/2020
91302,4.208,2/12/2020
91730,4.364,2/12/2020
93536,4.45,2/12/2020
91752,6.597,2/12/2020
92880,6.943,2/12/2020
92612,5.47,2/12/2020
93535,3.512,2/12/2020
91741,6.886,2/12/2020
92886,18.538,2/12/2020
90405,3.454,2/12/2020
93063,10.256,2/12/2020
91724,5.483,2/12/2020
90660,2.597,2/12/2020
92586,4.43,2/12/2020
90275,6.837,2/12/2020
93277,5.815,2/12/2020
93065,5.291,2/12/2020
92647,2.218,2/12/2020
92345,7.753,2/12/2020
92234,3.471,2/12/2020
91767,2.769,2/12/2020
90241,10.703,2/12/2020
92301,2.215,2/12/2020
91301,7.246,2/12/2020
93230,11.102,2/12/2020
92691,3.419,2/12/2020
91789,5.471,2/12/2020
92307,5.818,2/12/2020
90745,3.419,2/12/2020
92591,4.353,2/12/2020
92395,7.052,2/12/2020
91739,4.415,2/12/2020
92879,6.837,2/12/2020
91765,7.071,2/12/2020
92335,5.03,2/12/2020
92868,5.089,2/12/2020
90803,3.647,2/12/2020
93551,6.573,2/12/2020
93551,3.884,2/12/2020
93291,618.091,2/12/2020
92530,3.395,2/12/2020
92262,6.987,2/12/2020
91387,7.187,2/13/2020
91350,3.836,2/13/2020
92585,6.627,2/13/2020
92544,3.395,2/13/2020
93257,10.02,2/13/2020
93274,8.799,2/13/2020
91791,5.952,2/13/2020
92585,3.614,2/13/2020
91350,2.71,2/13/2020
92532,6.623,2/13/2020
92585,11.039,2/13/2020
91701,5.432,2/13/2020
92708,6.943,2/13/2020
91710,8.423,2/13/2020
91006,4.367,2/13/2020
93277,2.911,2/13/2020
93277,2.62,2/13/2020
92591,6.339,2/13/2020
92708,6.837,2/13/2020
90720,6.593,2/13/2020
92223,4.235,2/13/2020
92503,4.139,2/13/2020
93003,5.091,2/13/2020
91737,5.103,2/13/2020
92677,4.838,2/13/2020
91384,5.649,2/13/2020
92584,5.755,2/13/2020
90623,7.318,2/13/2020
92586,8.909,2/13/2020
92509,3.112,2/13/2020
92679,3.105,2/13/2020
92595,2.108,2/13/2020
92562,4.215,2/13/2020
92336,2.281,2/13/2020
92336,2.277,2/13/2020
92336,2.281,2/13/2020
92336,2.281,2/13/2020
92336,2.281,2/13/2020
92336,2.281,2/13/2020
92277,9.092,2/13/2020
92596,3.836,2/13/2020
92320,2.852,2/13/2020
92320,3.137,2/13/2020
92320,2.852,2/13/2020
92320,3.137,2/13/2020
92320,2.567,2/13/2020
92320,3.137,2/13/2020
93274,8.373,2/13/2020
93015,4.697,2/13/2020
91789,12.973,2/13/2020
92705,12.235,2/13/2020
92880,8.564,2/13/2020
93230,4.613,2/13/2020
93534,3.515,2/13/2020
91710,4.554,2/13/2020
92879,2.953,2/13/2020
93274,8.1,2/13/2020
93257,3.713,2/13/2020
92530,9.575,2/13/2020
92647,7.401,2/13/2020
92270,4.668,2/13/2020
92583,5.633,2/13/2020
92620,7.768,2/13/2020
91708,2.545,2/13/2020
92532,5.942,2/13/2020
92583,5.224,2/13/2020
93536,5.085,2/13/2020
92507,2.877,2/13/2020
92584,2.829,2/13/2020
91792,4.903,2/13/2020
90703,9.92,2/13/2020
92508,7.691,2/13/2020
92595,5.207,2/13/2020
92591,9.86,2/13/2020
92584,4.517,2/13/2020
92870,5.758,2/13/2020
92592,5.716,2/13/2020
93551,3.574,2/13/2020
92530,4.31,2/13/2020
92587,7.77,2/13/2020
92563,10.647,2/13/2020
92617,3.186,2/13/2020
91750,7.743,2/13/2020
92844,9.92,2/13/2020
92570,4.329,2/13/2020
92583,3.678,2/13/2020
90815,7.504,2/13/2020
92660,22.663,2/13/2020
93292,3.761,2/13/2020
91011,6.647,2/13/2020
92336,5.403,2/13/2020
91706,3.544,2/13/2020
93063,8.49,2/13/2020
93110,6.532,2/13/2020
91739,8.516,2/13/2020
92399,9.354,2/13/2020
92404,9.425,2/13/2020
91107,12.199,2/13/2020
92870,6.304,2/13/2020
92584,5.194,2/13/2020
91733,1.585,2/13/2020
91710,11.025,2/13/2020
91789,3.602,2/13/2020
91709,4.364,2/13/2020
91789,6.546,2/13/2020
92630,3.669,2/13/2020
92881,9.751,2/13/2020
92860,5.773,2/13/2020
92646,9.083,2/13/2020
92882,8.88,2/13/2020
90638,4.937,2/13/2020
90620,4.563,2/13/2020
92399,5.253,2/13/2020
93257,9.426,2/13/2020
93257,7.263,2/13/2020
92879,5.067,2/13/2020
92555,8.718,2/13/2020
92399,4.803,2/13/2020
92563,4.81,2/13/2020
93010,8.509,2/13/2020
92394,8.968,2/13/2020
91007,12.621,2/13/2020
91387,4.5,2/13/2020
93230,5.532,2/13/2020
91360,5.359,2/13/2020
92648,3.002,2/13/2020
93277,4.803,2/13/2020
92571,4.095,2/13/2020
92881,6.995,2/13/2020
90280,2.002,2/13/2020
92336,4.781,2/13/2020
90712,16.001,2/13/2020
92503,6.176,2/13/2020
92880,6.47,2/13/2020
90631,6.965,2/13/2020
93552,4.628,2/13/2020
93292,4.628,2/13/2020
93265,21.236,2/13/2020
93270,11.326,2/13/2020
92618,4.517,2/13/2020
92394,1.975,2/13/2020
90706,1.798,2/13/2020
92270,13.428,2/13/2020
93277,4.187,2/13/2020
91387,2.71,2/13/2020
92223,14.557,2/13/2020
92395,2.912,2/13/2020
92270,12.386,2/13/2020
90720,6.837,2/13/2020
90815,7.276,2/13/2020
92592,4.43,2/13/2020
92307,6.12,2/13/2020
92663,6.113,2/13/2020
92584,6.837,2/13/2020
91739,5.755,2/13/2020
91770,4.617,2/13/2020
93230,4.678,2/13/2020
93117,3.323,2/13/2020
91739,4.706,2/13/2020
93274,7.016,2/13/2020
92354,6.943,2/13/2020
90603,4.678,2/13/2020
90604,5.863,2/13/2020
92587,15.27,2/13/2020
92627,8.972,2/13/2020
92870,6.943,2/13/2020
90620,6.85,2/13/2020
93257,5.287,2/13/2020
91773,8.971,2/13/2020
92543,3.471,2/13/2020
93065,7.273,2/13/2020
93560,4.097,2/13/2020
90650,5.952,2/13/2020
91737,4.918,2/13/2020
92860,8.509,2/13/2020
92887,6.943,2/13/2020
92277,3.243,2/13/2020
92563,3.927,2/13/2020
92240,8.138,2/13/2020
93551,6.925,2/13/2020
91730,11.282,2/13/2020
93550,9.546,2/13/2020
92223,2.469,2/13/2020
93105,4.011,2/13/2020
90250,3.686,2/13/2020
92234,6.269,2/13/2020
93555,9.647,2/13/2020
90502,3.419,2/13/2020
92371,8.269,2/13/2020
90241,5.882,2/13/2020
93535,4.506,2/13/2020
91377,3.471,2/13/2020
91381,6.132,2/13/2020
90405,6.837,2/13/2020
90815,9.012,2/13/2020
92264,4.202,2/13/2020
90806,5.103,2/13/2020
93065,7.784,2/13/2020
90805,4.491,2/13/2020
91775,4.689,2/13/2020
92223,9.525,2/13/2020
92335,4534.623,2/13/2020
92223,3.732,2/13/2020
92557,11.434,2/13/2020
92688,7.246,2/14/2020
92705,7.565,2/14/2020
91761,2.71,2/14/2020
92223,9.044,2/14/2020
92584,3.836,2/14/2020
93291,17.192,2/14/2020
90808,3.118,2/14/2020
92507,2.71,2/14/2020
91710,2.877,2/14/2020
92881,9.532,2/14/2020
93724,3.993,2/14/2020
92223,8.421,2/14/2020
92562,9.329,2/14/2020
92399,2.484,2/14/2020
92562,2.877,2/14/2020
92584,4.517,2/14/2020
93065,6.604,2/14/2020
92596,4.367,2/14/2020
92320,3.137,2/14/2020
92883,3.614,2/14/2020
92307,3.908,2/14/2020
91350,3.586,2/14/2020
93274,4.367,2/14/2020
92277,7.637,2/14/2020
91708,2.545,2/14/2020
92562,2.877,2/14/2020
90631,4.183,2/14/2020
90815,10.198,2/14/2020
92602,4.255,2/14/2020
92373,15.357,2/14/2020
93015,5.988,2/14/2020
92307,5.166,2/14/2020
91708,6.078,2/14/2020
91791,6.339,2/14/2020
91763,4.527,2/14/2020
90660,3.039,2/14/2020
90650,3.419,2/14/2020
92563,5.409,2/14/2020
90712,6.037,2/14/2020
91711,6.304,2/14/2020
91024,12.641,2/14/2020
92586,7.662,2/14/2020
92407,3.414,2/14/2020
92592,2.886,2/14/2020
92562,4.617,2/14/2020
92881,18.313,2/14/2020
92563,6.116,2/14/2020
92234,5.316,2/14/2020
93543,6.323,2/14/2020
90405,10.91,2/14/2020
92881,12.009,2/14/2020
93010,2.858,2/14/2020
93012,6.197,2/14/2020
93010,6.197,2/14/2020
92661,5,2/14/2020
92234,5.207,2/14/2020
90247,2.71,2/14/2020
92532,3.55,2/14/2020
92630,6.759,2/14/2020
92270,4.376,2/14/2020
92223,2.917,2/14/2020
91762,3.614,2/14/2020
92584,4.959,2/14/2020
92571,3.501,2/14/2020
92563,4.084,2/14/2020
92395,7.57,2/14/2020
90706,2.401,2/14/2020
92345,4.367,2/14/2020
90249,2.702,2/14/2020
93550,4.95,2/14/2020
92345,3.203,2/14/2020
92211,10.927,2/14/2020
92260,4.05,2/14/2020
91723,8.105,2/14/2020
93552,4.076,2/14/2020
91320,4.659,2/14/2020
90249,2.329,2/14/2020
90620,4.367,2/14/2020
90280,6.627,2/14/2020
92551,4.628,2/14/2020
91709,4.503,2/14/2020
92708,3.761,2/14/2020
93003,2.858,2/14/2020
90250,4.202,2/14/2020
92404,3.471,2/14/2020
93536,8.735,2/14/2020
91784,6.037,2/14/2020
93535,5.386,2/14/2020
92869,6.168,2/14/2020
91351,12.628,2/14/2020
93117,4.626,2/14/2020
92882,8.407,2/14/2020
92708,7.804,2/14/2020
92530,6.703,2/14/2020
91384,6.943,2/14/2020
91302,7.426,2/14/2020
90746,1.139,2/14/2020
92870,5.372,2/14/2020
92886,22.378,2/14/2020
90232,8.509,2/14/2020
90250,4.673,2/14/2020
93560,2.817,2/14/2020
91773,5.012,2/14/2020
91750,6.943,2/14/2020
92596,7.521,2/14/2020
90660,6.043,2/14/2020
92410,9.013,2/14/2020
90715,5.671,2/14/2020
91763,6.003,2/14/2020
92376,5.786,2/14/2020
93274,9.317,2/14/2020
92595,6.172,2/14/2020
92371,6.631,2/14/2020
91360,5.47,2/14/2020
93536,3.494,2/14/2020
90814,3.6,2/14/2020
93063,4.537,2/14/2020
92692,5.363,2/14/2020
93004,3.494,2/14/2020
93555,5.011,2/14/2020
93066,3.602,2/14/2020
92880,8.064,2/14/2020
91767,4.154,2/14/2020
92563,5.457,2/14/2020
93543,3.529,2/14/2020
92320,7.741,2/14/2020
92870,5.07,2/14/2020
91764,7.753,2/14/2020
92346,5.175,2/14/2020
90603,5.261,2/14/2020
93010,2.659,2/14/2020
92277,4.418,2/14/2020
91741,7.943,2/14/2020
93550,3.631,2/14/2020
92620,3.471,2/14/2020
92843,7.086,2/14/2020
92376,3.38,2/14/2020
92571,10.414,2/14/2020
91711,6.038,2/14/2020
92604,3.626,2/14/2020
90713,4.503,2/14/2020
93065,5.882,2/14/2020
93066,3.602,2/14/2020
92399,8.451,2/14/2020
92399,6.612,2/14/2020
92240,8.678,2/14/2020
91750,11.548,2/14/2020
91767,22.287,2/14/2020
91780,7.412,2/14/2020
92881,8.389,2/15/2020
93230,10.17,2/15/2020
93257,9.783,2/15/2020
93534,9.064,2/15/2020
92833,4.364,2/15/2020
92602,6.401,2/15/2020
91024,10.364,2/15/2020
93535,4.754,2/15/2020
92626,10.333,2/15/2020
93277,7.934,2/15/2020
93505,3.803,2/15/2020
92320,4.628,2/15/2020
91360,7.294,2/15/2020
92881,11.849,2/15/2020
91361,9.485,2/15/2020
91750,5.403,2/15/2020
92225,8.488,2/15/2020
93105,3.002,2/17/2020
92880,7.385,2/17/2020
92262,6.085,2/17/2020
92223,3.761,2/17/2020
92399,6.624,2/17/2020
92262,2.604,2/17/2020
92336,7.232,2/17/2020
92240,6.943,2/17/2020
93215,7.204,2/17/2020
92277,11.355,2/17/2020
93230,4.076,2/17/2020
92320,5.241,2/17/2020
92316,4.628,2/17/2020
92284,9.746,2/17/2020
92270,13.585,2/17/2020
90503,4.803,2/17/2020
93292,6.697,2/17/2020
90815,2.401,2/17/2020
92882,3.002,2/17/2020
92705,4.503,2/17/2020
92647,3.602,2/17/2020
92704,6.604,2/17/2020
92586,7.811,2/17/2020
92582,4.05,2/17/2020
92545,4.05,2/17/2020
92264,4.725,2/17/2020
92831,4.803,2/17/2020
92544,9.257,2/17/2020
90631,5.703,2/17/2020
92376,5.403,2/17/2020
92346,5.786,2/17/2020
93033,4.202,2/17/2020
93536,6.114,2/17/2020
91801,6.521,2/17/2020
93292,9.026,2/17/2020
91724,3.602,2/17/2020
92557,3.182,2/17/2020
92841,6.904,2/17/2020
91733,9.005,2/17/2020
93117,3.602,2/17/2020
92683,4.803,2/17/2020
93004,3.902,2/17/2020
92376,6.364,2/17/2020
92571,3.761,2/17/2020
93536,5.532,2/17/2020
92584,7.811,2/17/2020
90713,5.103,2/17/2020
92585,5.786,2/17/2020
92557,8.389,2/17/2020
92592,6.078,2/17/2020
90249,5.403,2/17/2020
92883,10.125,2/17/2020
93035,5.403,2/17/2020
92879,6.653,2/17/2020
92270,15.645,2/17/2020
92677,5.538,2/17/2020
92870,4.318,2/17/2020
91340,6.587,2/17/2020
92584,5.538,2/17/2020
92301,3.419,2/17/2020
91789,4.678,2/17/2020
92557,4.707,2/17/2020
91752,7.199,2/17/2020
90222,7.041,2/17/2020
91354,6.969,2/17/2020
92211,4.154,2/17/2020
92308,2.792,2/17/2020
91752,8.03,2/17/2020
90630,6.287,2/17/2020
92307,6.738,2/17/2020
92301,3.6,2/17/2020
92602,3.419,2/17/2020
92307,5.612,2/17/2020
91745,6.586,2/17/2020
92563,5.091,2/17/2020
92308,3.629,2/17/2020
90247,3.419,2/17/2020
93277,8.735,2/17/2020
92591,3.902,2/17/2020
91745,4.202,2/17/2020
91733,5.786,2/17/2020
92831,5.056,2/17/2020
92301,3.6,2/17/2020
90713,3.259,2/17/2020
93230,4.076,2/17/2020
92407,4.779,2/17/2020
93033,3.002,2/17/2020
92301,3.6,2/17/2020
91739,7.232,2/17/2020
91791,4.937,2/17/2020
92301,3.6,2/17/2020
91710,4.687,2/17/2020
92234,5.351,2/17/2020
93274,5.532,2/17/2020
90715,3.638,2/17/2020
92707,6.904,2/17/2020
91709,4.259,2/17/2020
93065,7.764,2/17/2020
92679,6.837,2/17/2020
91350,2.912,2/17/2020
92860,7.269,2/17/2020
92337,5.325,2/17/2020
92277,2.72,2/17/2020
91016,8.023,2/17/2020
93536,3.494,2/17/2020
91740,6.904,2/17/2020
92707,8.657,2/17/2020
92504,8.206,2/17/2020
93257,3.203,2/17/2020
91108,10.954,2/17/2020
92571,2.314,2/17/2020
91362,8.023,2/17/2020
91354,7.279,2/17/2020
92260,3.302,2/17/2020
93536,6.114,2/17/2020
92706,4.503,2/17/2020
92612,3.419,2/17/2020
90703,5.47,2/17/2020
92649,7.088,2/17/2020
92371,5.483,2/17/2020
92860,6.995,2/17/2020
93274,3.785,2/17/2020
92544,9.305,2/17/2020
92346,4.918,2/17/2020
91741,6.837,2/17/2020
90604,2.401,2/17/2020
92584,9.257,2/17/2020
93286,5.403,2/17/2020
92240,7.811,2/17/2020
92704,4.803,2/17/2020
92584,3.203,2/17/2020
92543,3.002,2/17/2020
92630,5.103,2/17/2020
92557,6.003,2/17/2020
90405,3.883,2/17/2020
93505,3.343,2/17/2020
92620,5.688,2/17/2020
91768,5.435,2/18/2020
92585,3.614,2/18/2020
92583,2.71,2/18/2020
93292,43.987,2/18/2020
91762,3.836,2/18/2020
92627,3.493,2/18/2020
92648,2.858,2/18/2020
90740,11.011,2/18/2020
90274,5.755,2/18/2020
92592,5.835,2/18/2020
92504,6.479,2/18/2020
92583,2.71,2/18/2020
92532,6.071,2/18/2020
92374,3.395,2/18/2020
92584,7.228,2/18/2020
92883,2.71,2/18/2020
92507,3.614,2/18/2020
91350,1.996,2/18/2020
91350,1.996,2/18/2020
91350,1.996,2/18/2020
92270,3.444,2/18/2020
92596,2.917,2/18/2020
90650,5.688,2/18/2020
93274,3.761,2/18/2020
92676,7.598,2/18/2020
93551,5.599,2/18/2020
92705,6.751,2/18/2020
93291,5.755,2/18/2020
92225,9.252,2/18/2020
92567,5.07,2/18/2020
92832,3.883,2/18/2020
92708,5.952,2/18/2020
92571,4.617,2/18/2020
91739,11.065,2/18/2020
92407,5.102,2/18/2020
92376,3.943,2/18/2020
92544,10.398,2/18/2020
93551,5.793,2/18/2020
91350,9.481,2/18/2020
92882,6.004,2/18/2020
92869,4.606,2/18/2020
92584,5.167,2/18/2020
92584,2.334,2/18/2020
92880,3.501,2/18/2020
92270,3.501,2/18/2020
93010,2.042,2/18/2020
92880,2.334,2/18/2020
90620,8.234,2/18/2020
92880,3.501,2/18/2020
92223,4.084,2/18/2020
92223,3.501,2/18/2020
92223,4.084,2/18/2020
93591,9.087,2/18/2020
92553,5.207,2/18/2020
92346,5.207,2/18/2020
92551,7.232,2/18/2020
92211,8.86,2/18/2020
92585,7.607,2/18/2020
92532,7.819,2/18/2020
93010,4.076,2/18/2020
93021,3.902,2/18/2020
92399,7.407,2/18/2020
92691,10.256,2/18/2020
92880,6.995,2/18/2020
92262,10.482,2/18/2020
93561,6.544,2/18/2020
92262,14.589,2/18/2020
93555,5.079,2/18/2020
90806,4.535,2/18/2020
90805,3.471,2/18/2020
93536,2.912,2/18/2020
92346,10.576,2/18/2020
93536,6.988,2/18/2020
92509,8.678,2/18/2020
90501,2.667,2/18/2020
92586,5.47,2/18/2020
91001,3.621,2/18/2020
92410,47.523,2/18/2020
92410,68.231,2/18/2020
92881,11.655,2/19/2020
92567,16.038,2/19/2020
92583,2.71,2/19/2020
92583,2.71,2/19/2020
92377,6.419,2/19/2020
91741,14.751,2/19/2020
92532,5.952,2/19/2020
92336,10.507,2/19/2020
92240,6.211,2/19/2020
93551,3.803,2/19/2020
92336,7.246,2/19/2020
93546,3.713,2/19/2020
93546,14.075,2/19/2020
92879,7.175,2/19/2020
92392,5.669,2/19/2020
92307,7.577,2/19/2020
92882,7.451,2/19/2020
92841,7.294,2/19/2020
92507,3.836,2/19/2020
92530,3.836,2/19/2020
92592,2.829,2/19/2020
92407,9.847,2/19/2020
91789,11.282,2/19/2020
92562,9.548,2/19/2020
93004,12.307,2/19/2020
90503,6.686,2/19/2020
92688,5.95,2/19/2020
92562,2.877,2/19/2020
93291,9.421,2/19/2020
90503,7.294,2/19/2020
93030,4.272,2/19/2020
92880,6.078,2/19/2020
90660,8.753,2/19/2020
92344,5.982,2/19/2020
92683,7.944,2/19/2020
91321,6.304,2/19/2020
92336,6.553,2/19/2020
92833,4.592,2/19/2020
92587,7.568,2/19/2020
92584,4.084,2/19/2020
93230,3.112,2/19/2020
92262,4.011,2/19/2020
92262,12.32,2/19/2020
92544,8.886,2/19/2020
91723,11.665,2/19/2020
92545,7.126,2/19/2020
92260,21.751,2/19/2020
91733,1.585,2/19/2020
91354,9.83,2/19/2020
91750,5.193,2/19/2020
92880,5.834,2/19/2020
92708,3.574,2/19/2020
92583,6.005,2/19/2020
91724,11.171,2/19/2020
92683,6.667,2/19/2020
92595,4.235,2/19/2020
92563,6.225,2/19/2020
92880,7.902,2/19/2020
92284,7.42,2/19/2020
91775,10.414,2/19/2020
91762,6.953,2/19/2020
92596,6.463,2/19/2020
93552,5.882,2/19/2020
92595,4.5,2/19/2020
92211,6.728,2/19/2020
92571,12.652,2/19/2020
92557,4.673,2/19/2020
92679,8.931,2/19/2020
92886,7.715,2/19/2020
92262,15.062,2/19/2020
91770,4.359,2/19/2020
92595,6.943,2/19/2020
93555,3.949,2/19/2020
91737,8.883,2/19/2020
92592,8.03,2/19/2020
92677,15.231,2/19/2020
93550,4.788,2/19/2020
92610,5.056,2/19/2020
92264,4.803,2/19/2020
92262,3.002,2/19/2020
92833,8.432,2/19/2020
91765,5.818,2/19/2020
